Longitude,Latitude,Zip Codes,Sold Month,Days on Market,Original List Price,Listing Price,Sold Price,Taxes,Sold Terms,SqFt - Total (Aprox),List Price/SqFt,Sold Price/SqFt,Basement,Year Built,Aprx. Acres,# Bedrooms,Baths - Total,HOA,Warranty,Seller Concessions,New Construction Y/N,Overall Crime Grade,Violent Crime,Property Crime,Other Crime,Elementary School,ElemRating,Middle School,MiddleRating,High School,HighRating,AirQuality,Walk Score,TrailHikeDistance,WalkingPathDistance,PalygroundDistance,RecCenterDistance,Rest Nearby,NearestGrocery
-85.2688193,35.1515079,37415,July,84,620000,620000,620000,1000,Conv,2700,229.63,229.63,No,2023,0.15,4,3,Yes,Y,N,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,66,1,3.22387412607782,1.74309785682937,1.73792255667082,1.73792255667082,Level 4 (16-19),12.5516980831941
-85.2568648,35.057575,37406,Jun,0,244900,244900,245000,76.28,FHA,1338,183.03,183.11,No,2023,0.23,4,2,No,Y,Y,Y,C-,B-,C-,D+,Hardy Elementary,3,Orchard Knob Middle,4,Brainerd High,2,67,38,3.52897934978166,1.23253435099981,0.519986158896397,0.519986158896397,Level 4 (16-19),6.46226039926827
-85.1970031,35.0130814,37421,Jun,5,320000,320000,300000,2083.23,Conv,1966,162.77,152.59,No,1940,0.43,4,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,36,7.88932285433775,1.42597579359344,0.257960001039454,1.63108245445728,Level 4 (16-19),0.621371192237334
-85.1169698,35.3775888,37373,Feb,27,700000,700000,700000,3000.78,Seller Fin,1950,358.97,358.97,No,1995,30.23,3,2,No,N,N,N,A-,B+,B+,A-,North Hamilton Elem,7,Sale Creek Middle,6,Sale Creek High,6,66,8,18.0565720616599,16.8439546547873,16.8439546547873,16.8439546547873,Level 1 (1-5),19.2625069593574
-85.238688,35.0166941,37411,March,10,387850,377850,367850,2508.4,Conv,2295,164.64,160.28,No,1945,0.33,5,2,No,N,N,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,61,58,5.82070953638052,0.982711702662431,0.982711702662431,1.22133941056153,Level 4 (16-19),2.36121053050187
-85.2399579,35.0047219,37412,August,89,435000,379900,381927.12,2052.09,Conv,2600,146.12,146.9,No,1950,0.42,3,2,No,N,N,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge,3,East Ridge High,3,67,39,6.33955787112956,1.13028421091205,1.13028421091205,1.85680147046187,Level 4 (16-19),2.9825817227392
-85.306315,35.1174337,37415,August,3,425000,425000,418000,2563.37,Conv,2144,198.23,194.96,No,1974,0.36,4,3,No,N,N,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,66,8,3.23109185494996,0.888624938951167,2.31749206554855,2.31749206554855,Level 3 (11-15),14.3536745406824
-85.1711923,35.0942626,37416,Jan,2,399000,399000,399000,392.64,VA,1825,218.63,218.63,No,2022,0.18,3,2,Yes,Y,N,Y,C-,B-,C-,D+,Lakeside Academy,2,Brown Middle,4,Central High School,4,67,28,3.61448720210051,1.65831807038863,0.661947992534728,0.661947992534728,Level 4 (16-19),7.89141414141414
-85.257609,35.07871,37406,Feb,15,249000,249000,249000,1656.94,FHA,1300,191.54,191.54,No,1940,0.21,3,2,No,N,N,N,C-,B-,C-,D+,Hardy Elementary,3,Dalewood Middle,2,Hixson High,5,67,23,3.390886673935,1.73624169766932,0.889222963580221,0.945304162249241,Level 5 (20 and above),9.94193907579734
-85.1263553,35.1173443,37341,Jun,3,730000,730000,720000,1326.21,Conv,3300,221.21,218.18,Yes,1986,1.21,5,3,No,N,N,N,A,A+,B+,A+,Snow Hill Elementary,5,Hunter Middle,8,Central High School,4,67,40,5.2680363160121,3.86782012287957,3.59508258404098,3.59508258404098,Level 4 (16-19),10.6875845064821
-85.3116583,35.119232,37415,Jan,21,325000,289000,289000,2536.45,Conv,1709,169.1,169.1,No,1975,1,3,2,No,N,N,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,66,13,3.31241977191804,0.674439817962248,2.25557361603471,2.25557361603471,Level 4 (16-19),14.0429889445637
-85.2177914,35.0147868,37411,March,22,265000,259900,256000,1442.67,FHA,1712,151.81,149.53,No,1956,0.24,4,2,No,N,Y,N,C-,B-,C-,D+,Barger Acad Fine Art,3,East Ridge Middle,3,East Ridge High,3,67,52,6.83706925137919,0.305678747666862,0.305678747666862,0.826696483446612,Level 4 (16-19),1.55342798059333
-85.2971242,35.1079818,37415,Jun,0,235000,235000,235000,1703.75,Conv,1728,136,136,No,1930,0,4,2,No,N,N,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,61,35,2.75965164556017,1.41492239518201,1.68527267160955,1.68527267160955,Level 5 (20 and above),12.9245207985365
-85.2453826,35.0515767,37411,September,8,230000,230000,230000,899,Conv,1344,171.13,171.13,No,1960,0.31,3,2,No,N,N,N,C-,B-,C-,D+,Hardy Elementary,3,Dalewood Middle,2,Brainerd High,2,67,18,4.27203256091584,1.54596385391692,0.924105316218868,0.924105316218868,Level 3 (11-15),5.71661496858347
-85.2817545,35.1336908,37415,April,149,550000,485000,465000,2354.7,VA,2720,178.31,170.96,No,1930,0.51,3,2,No,N,Y,N,C-,B-,C-,D+,Alpine Crest Elem,6,Red Bank Middle,3,Red Bank High School,4,66,25,3.58816076131143,2.2980789308875,2.2980789308875,2.2980789308875,Level 4 (16-19),12.7381094408653
-85.1283936,35.1193145,37341,March,153,360000,340000,320000,1345.23,Conv,1993,170.6,160.56,Yes,2004,0.27,4,3,No,N,N,N,A,A+,B+,A+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,34,5.13382835992599,3.70707281277182,3.58931754304233,3.58931754304233,Level 4 (16-19),10.9982701026008
-85.2924963,35.0743703,37405,Feb,114,475000,399900,400000,4132,Conv,1723,232.1,232.15,No,2011,0.15,3,2,No,N,Y,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,52,1.39665280358779,1.18486960812938,0.53938815045647,0.53938815045647,Level 4 (16-19),14.0429889445637
-85.2577855,35.0246928,37411,September,27,425000,415000,418000,2470.26,Conv,2170,191.24,192.63,No,1935,0.41,3,3,No,N,Y,N,C-,B-,C-,D+,East Ridge Elem,3,Dalewood Middle,2,Brainerd High,2,60,10,4.6494999399802,0.699691689822608,0.732793814676993,1.5384840214396,Level 4 (16-19),3.9146385110952
-85.2187413,35.0373136,37411,Jun,1,299900,299900,299900,1505.49,Conv,1656,181.1,181.1,No,1960,0.23,3,2,No,N,N,N,C-,B-,C-,D+,Woodmore Elementary,4,Dalewood Middle,2,Brainerd High,2,67,22,6.03172998141634,1.74387897734225,0.75412491629623,0.75412491629623,Level 4 (16-19),3.60395291497654
-85.1987378,35.0154815,37421,March,22,324900,314900,320000,2369.29,FHA,2154,146.19,148.56,Yes,1942,0.49,5,3,No,N,Y,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,40,7.72079529189442,1.34559652906311,0.321946957969702,1.45834080922231,Level 4 (16-19),0.497096953789867
-85.126638,35.040191,37421,July,40,400000,389000,389000,307.63,VA,1500,259.33,259.33,No,2022,0.36,3,2,No,Y,Y,Y,C-,B-,C-,D+,Wolftever Creek Elem,6,East Hamilton,7,East Hamilton,7,67,8,8.06224167558965,2.01295400150527,2.56387030380947,2.01295400150527,Level 5 (20 and above),5.71661496858347
-85.1277006,35.0067251,37421,May,6,399000,399000,399000,2528.59,VA,2063,193.41,193.41,No,1994,0.35,3,3,Yes,N,Y,N,C-,B-,C-,D+,Westview Elementary,8,East Hamilton,7,East Hamilton,7,67,16,9.91271029347526,1.39324589134726,1.39324589134726,3.91363604267308,Level 4 (16-19),5.46806649168854
-85.329731,34.988128,37409,Feb,3,416000,416000,404000,1577.29,Conv,1516,274.41,266.49,No,1900,0.17,3,3,No,N,Y,N,C-,B-,C-,D+,Donaldson Elementary,3,East Lake Academy,3,Howard Academics,2,68,14,5.79969611226178,1.18096327626353,0.439266490259776,1.40331090392004,Level 3 (11-15),10.6254473872584
-85.1315005,35.1161285,37341,March,2,249900,249900,250000,777.51,Conv,1148,217.68,217.77,No,1970,0,3,2,No,N,Y,N,A,A+,B+,A+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,19,4.99636895645164,3.64440155704843,3.31413459450848,3.31413459450848,Level 4 (16-19),10.5011731488109
-85.295107,35.0672317,37405,August,35,1085000,1085000,1065000,4067.74,Conv,3492,310.71,304.98,Yes,2023,0.16,4,5,No,Y,N,Y,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,66,1.26868489944972,0.759853136893108,0.352510384322263,0.352510384322263,Level 4 (16-19),8.51278533365147
-85.279716,35.024926,37404,August,9,216000,216000,220000,1000.67,Conv,1632,132.35,134.8,Yes,1910,0,3,2,No,N,N,N,C-,B-,C-,D+,East Side Elementary,4,Orchard Knob Middle,4,Howard Academics,2,59,65,3.84151839272487,0.541709381557479,0.515683558398157,1.40948327506848,Level 5 (20 and above),5.46806649168854
-85.123591,35.021212,37421,March,151,469500,396700,390000,2660.97,Conv,3040,130.49,128.29,No,1966,0.49,4,3,No,N,Y,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,3,9.20431356145813,1.80485274355225,1.80485274355225,3.12793782433883,Level 4 (16-19),5.96516344547841
-85.1856496,35.0388539,37421,May,1,179000,179000,180777,1484.17,FHA,1176,152.21,153.72,No,2009,0.19,3,2,No,N,N,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,67,18,6.53291350080248,0.515090177949094,0.515090177949094,0.515090177949094,Level 4 (16-19),2.29907341127814
-85.266826,35.138754,37415,July,9,349900,349900,335000,1954.88,Conv,1354,258.42,247.42,No,1965,0.33,3,2,No,N,N,N,C-,B-,C-,D+,Alpine Crest Elem,6,Red Bank Middle,3,Red Bank High School,4,66,2,2.80619649293152,1.59968951906115,1.62934367647821,1.59968951906115,Level 4 (16-19),12.3652867255229
-85.2552892,35.054139,37404,Jun,8,495000,495000,505000,3469.8,Conv,2466,200.73,204.79,No,1893,0.15,3,3,No,N,N,N,C-,B-,C-,D+,Orchard Knob Elem,2,Orchard Knob Middle,4,Howard Academics,2,67,38,3.68488208610075,1.13385847762967,0.417120863483916,0.417120863483916,Level 4 (16-19),6.08943768392587
-85.2911656,35.0774899,37405,September,36,550000,529000,529000,4119.34,Conv,1754,301.6,301.6,No,1940,0.3,3,2,No,N,Y,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,27,1.51561658220519,1.39651932263527,0.726056689666577,0.726056689666577,Level 4 (16-19),13.98085182534
-85.2860526,35.0229814,37404,July,3,299900,299900,320000,332.06,Conv,2200,136.32,145.45,No,1915,0.16,4,3,No,N,N,N,C-,B-,C-,D+,East Side Elementary,4,Orchard Knob Middle,4,Howard Academics,2,61,43,3.77604843267354,0.618932251110367,0.728400073939113,1.57894936759156,Level 5 (20 and above),5.96516344547841
-85.3439283,35.1266749,37377,July,2,449000,449000,412000,1947.59,FHA,1340,335.07,307.46,No,1965,0.23,3,2,No,N,N,N,A+,A+,A,A-,Thrasher Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,27,4.10619970880965,1.572919127373,2.58456587466488,2.58456587466488,Level 1 (1-5),17.1498449057504
-85.230464,35.02217,37411,May,16,399900,399900,380000,1738,Conv,2484,160.99,152.98,No,1941,0.26,4,2,No,N,Y,N,C-,B-,C-,D+,Barger Acad Fine Art,3,Dalewood Middle,2,Brainerd High,2,67,38,5.95757139105641,0.831245026556254,0.62708952987656,0.62708952987656,Level 3 (11-15),2.54762188817307
-85.293321,35.0688227,37405,Jan,3,550000,550000,600000,5160.4,Conv,2200,250,272.73,No,2010,0.17,4,3,No,Y,N,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,69,1.34791617561311,0.902814642340789,0.276917922655631,0.276917922655631,Level 4 (16-19),8.82347092977014
-85.2963041,35.1275093,37415,March,4,275000,275000,282900,1618.79,Conv,1222,225.04,231.51,No,1955,0.51,3,2,No,N,Y,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,66,24,4.04245253441255,1.71252408528375,2.35764489779127,2.35764489779127,Level 5 (20 and above),12.6759723216416
-85.1911752,35.0817957,37416,May,1,360000,360000,348000,2202.14,Conv,2033,177.08,171.18,No,1959,0.5,3,2,No,N,Y,N,C-,B-,C-,D+,Hillcrest Elementary,3,Brown Middle,4,Central High School,4,67,46,3.64093365022645,0.684741346029992,0.842622403331378,0.842622403331378,Level 4 (16-19),5.4059293724648
-85.3093519,35.0327399,37408,Jun,65,775000,768000,750000,5335.4,Conv,2552,300.94,293.89,No,2015,0,4,5,No,N,N,N,C-,B-,C-,D+,Battle Academy,4,Orchard Knob Middle,4,Howard Academics,2,58,75,2.70811920733304,0.461383637992615,0.159223252903601,0.461383637992615,Level 5 (20 and above),7.95355126063787
-85.1664299,35.0138668,37421,August,2,342500,342500,344000,2515.13,Conv,2212,154.84,155.52,Yes,1967,0.29,3,2,Yes,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,46,8.51357584622129,0.865213954856302,0.865213954856302,2.34739863119384,Level 5 (20 and above),2.67189612662054
-85.1749248,35.2364296,37379,May,31,454900,454900,454900,335.32,Conv,2000,227.45,227.45,No,2023,0.22,3,3,No,Y,N,Y,A-,A,B+,B+,Daisy Elementary,7,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,4,7.77624445739925,6.65001575933005,6.65001575933005,6.65001575933005,Level 5 (20 and above),21.0644834168456
-85.16698,34.991026,37421,July,44,1500000,1500000,1351000,9930.39,Conv,4885,307.06,276.56,No,2005,0.65,4,5,Yes,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,5,9.99978435849932,1.52670738818205,1.52670738818205,3.85245205346187,Level 3 (11-15),5.77875208780721
-85.283355,34.9854964,37407,Jun,26,210000,210000,210000,1188.24,Conv,1344,156.25,156.25,No,1930,1,3,2,No,N,N,N,C-,B-,C-,D+,East Lake Elementary,2,East Lake Academy,3,Howard Academics,2,68,54,6.23281368851902,1.13074079545076,0.655801619926558,0.655801619926558,Level 4 (16-19),6.52439751849201
-85.2715403,35.0973587,37415,Jun,0,1150000,1150000,1150000,9256.18,Conv,3856,298.24,298.24,No,2010,0.35,5,4,Yes,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,12,3.1278418908634,0.395197456281495,0.395197456281495,0.395197456281495,Level 5 (20 and above),11.8060526525093
-85.3125032,35.0094468,37410,May,2,235000,235000,240000,1520.07,FHA,1610,145.96,149.07,No,2007,0.1,3,3,No,N,Y,N,C-,B-,C-,D+,Calvin Donaldson,3,Orchard Knob Middle,4,Howard Academics,2,60,26,4.28971035033206,0.205986404509036,0.494766657044746,0.752653683625094,Level 5 (20 and above),9.13415652588881
-85.311907,35.0960157,37415,July,1,400000,400000,407000,1210.66,Conv,1600,250,254.38,No,2023,0.39,3,3,No,Y,Y,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,37,1.71948218368018,1.31404018565725,1.14769799834099,1.14769799834099,Level 5 (20 and above),13.1730692754315
-85.2754687,35.1284514,37415,March,5,365000,365000,365000,2457.14,VA,2378,153.49,153.49,Yes,1969,0.56,4,3,No,N,Y,N,C-,B-,C-,D+,Alpine Crest Elem,6,Red Bank Middle,3,Red Bank High School,4,66,9,3.22295549673233,1.85040659017579,1.85040659017579,1.85040659017579,Level 4 (16-19),11.6817784140619
-85.2702114,35.150986,37415,Jan,71,579700,579700,579700,880,Conv,2700,214.7,214.7,No,2022,0.18,4,3,Yes,Y,N,Y,C-,B-,C-,D+,Hixson Elementary,5,Red Bank Middle,3,Red Bank High School,4,66,3,3.27707321700552,1.80874232957672,1.80566129682704,1.80566129682704,Level 4 (16-19),12.4274238447467
-85.2953627,35.0156764,37404,August,57,371900,299900,293000,84.14,FHA,2144,139.88,136.66,No,2022,0.13,3,3,No,Y,N,Y,C-,B-,C-,D+,Calvin Donaldson,3,East Lake Academy,3,Howard Academics,2,67,24,4.04089012423971,0.599298599436704,0.366001285284162,1.2995045172144,Level 5 (20 and above),6.71080887616321
-85.1817977,35.101328,37416,Jun,0,468845,468845,468845,0,Conv,2713,172.81,172.81,No,2023,0,4,3,Yes,Y,N,Y,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,3,2.84339425672091,1.33451088897549,1.08814519420807,1.08814519420807,Level 4 (16-19),7.82927702219041
-85.2222981,34.9960877,37412,March,63,319900,309900,309900,0,FHA,1521,203.75,203.75,No,2022,0.14,3,2,No,Y,N,Y,C-,B-,C-,D+,Spring Creek Elem,4,East Ridge Middle,3,East Ridge High,3,67,36,7.46555131043977,1.11395632702938,1.11395632702938,2.10301070184348,Level 3 (11-15),2.4233476497256
-85.1817977,35.101328,37416,May,0,383900,383900,437625,0,Conv,2082,184.39,210.19,No,2023,0,4,3,Yes,Y,N,Y,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,3,2.84339425672091,1.33451088897549,1.08814519420807,1.08814519420807,Level 4 (16-19),7.82927702219041
-85.1261338,35.2815795,37379,Jun,5,389900,389900,387400,1288.25,Conv,2300,169.52,168.43,No,1965,0.68,3,2,No,N,N,N,A-,A,B+,B+,Soddy Elementary,6,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,0,11.717047034519,10.341419538766,10.341419538766,10.341419538766,Level 4 (16-19),26.2840014316392
-85.1327111,35.0400395,37421,May,2,350000,350000,355000,2942.55,FHA,2112,165.72,168.09,No,2003,0.14,3,3,No,N,N,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,East Hamilton,7,East Hamilton,7,67,15,7.85411652336121,1.77600417594564,2.37864996878988,1.77600417594564,Level 4 (16-19),5.77875208780721
-85.2869341,35.0748591,37405,Jun,68,1500000,1300000,1140000,7457,Conv,3105,418.68,367.15,Yes,1928,0.63,4,4,No,N,N,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,42,1.71262824598633,1.43936724849974,0.543842561930527,0.543842561930527,Level 4 (16-19),13.7944404676688
-85.2548289,35.0359619,37404,Feb,3,1350000,1350000,1275000,5593.42,Conv,5200,259.62,245.19,No,1920,0.65,4,4,No,N,N,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,67,15,4.28269529268124,0.766966482402685,1.08062126668099,1.08062126668099,Level 4 (16-19),4.22532410721387
-85.2946647,35.0406385,37403,August,1,620000,620000,625000,3797.38,Conv,2768,223.99,225.79,No,2005,0.14,4,4,No,N,N,N,C-,B-,C-,D+,Brown Academy,3,Orchard Knob Middle,4,Howard Academics,2,67,73,2.47329765939184,0.72627021010816,0.107949623556416,0.803027046851054,Level 5 (20 and above),6.02730056470214
-85.2094459,35.2268228,37379,April,41,375000,375000,350000,2328.58,Conv,2360,158.9,148.31,No,1987,0.71,3,3,No,N,N,N,A-,A,B+,B+,Daisy Elementary,7,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,27,6.73428796445232,5.95087320612455,5.88350503847848,5.88350503847848,Level 3 (11-15),17.2119820249741
-85.1628432,35.0307353,37421,Jan,43,320000,310000,295000,2172.98,VA,1391,222.86,212.08,No,1986,0.31,3,2,No,N,Y,N,C-,B-,C-,D+,East Brainerd Elem,4,Ooltewah Middle,6,Ooltewah,4,67,46,7.51349863163982,1.47063179479748,1.47063179479748,1.47063179479748,Level 4 (16-19),3.3554044380816
-85.2729748,35.0264517,37404,Feb,168,349900,289900,278000,2389,Conv,1424,203.58,195.22,No,2019,0.11,3,2,No,N,N,N,C-,B-,C-,D+,East Side Elementary,4,Orchard Knob Middle,4,Howard Academics,2,67,64,3.98005657103994,0.211359182569917,0.136974613325056,1.22276322027953,Level 4 (16-19),4.8466952994512
-85.1795902,35.0217727,37421,April,18,379900,354900,350000,1787.07,Conv,2010,176.57,174.13,No,1960,0.76,3,2,No,N,Y,N,C-,B-,C-,D+,East Brainerd Elem,4,Ooltewah Middle,6,Ooltewah,4,65,14,7.76120226909425,1.64371012544879,0.895325616330052,1.64371012544879,Level 5 (20 and above),1.864113576712
-85.0592031,35.0744118,37363,August,2,260000,260000,265000,969.36,Conv,1156,224.91,229.24,No,1955,0.39,3,2,No,N,N,N,A+,A+,A,A+,Ooltewah Elementary,7,Ooltewah Middle,6,Ooltewah,4,67,34,9.76849571208796,5.43173571914754,6.71561788272118,5.43173571914754,Level 4 (16-19),11.4953670563907
-85.3071187,35.0318713,37408,April,2,399700,399700,399900,0,Conv,1600,249.81,249.94,No,2023,0,3,3,Yes,Y,N,Y,C-,B-,C-,D+,Battle Academy,4,Orchard Knob Middle,4,Howard Academics,2,67,78,2.789745403201,0.344620112382945,0.131023357912617,0.528750033601797,Level 5 (20 and above),8.01568837986161
-85.2258224,35.0220595,37411,Feb,0,238700,238700,244700,1604.21,Conv,2020,118.17,121.14,No,1950,0.23,4,3,No,N,Y,N,C-,B-,C-,D+,Barger Acad Fine Art,3,Dalewood Middle,2,Brainerd High,2,64,26,6.17896893006267,0.709853327886242,0.421540506661695,0.421540506661695,Level 4 (16-19),2.4233476497256
-85.3506954,35.1137715,37377,March,10,650000,650000,610500,4471.18,Conv,3064,212.14,199.25,No,1979,0.73,4,4,Yes,N,Y,N,A+,A+,A,A-,Thrasher Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,67,2,3.48886251030621,1.66245497031068,1.9360748341132,1.9360748341132,Level 1 (1-5),17.5226676210928
-85.2960332,35.0735668,37405,August,4,349000,349000,351000,3597.69,Conv,1210,288.43,290.08,No,1929,0,3,2,No,N,N,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,54,1.19114998166062,1.01342351600792,0.522275275029868,0.522275275029868,Level 4 (16-19),9.25843076433627
-85.2760945,35.1651239,37415,March,2,369900,369900,372000,1989,Conv,1852,199.73,200.86,Yes,1993,0.8,3,2,No,N,N,N,C-,B-,C-,D+,Hixson Elementary,5,Red Bank Middle,3,Red Bank High School,4,66,0,4.07806963016418,2.53253517904125,2.506396154348,2.506396154348,Level 4 (16-19),14.2915374214587
-85.1786598,35.0819094,37416,Jun,9,180000,165000,130000,1400,Conv,1104,149.46,117.75,No,1961,0.52,3,2,No,Y,N,N,C-,B-,C-,D+,Lakeside Academy,2,Brown Middle,4,Central High School,4,67,13,3.98508840761535,1.28386651479019,0.296303983734663,0.296303983734663,Level 4 (16-19),5.90302632625467
-85.1293107,34.9907745,37421,August,34,418000,399900,394000,1298.24,Conv,2398,166.76,164.3,No,1976,0.33,4,3,Yes,Y,N,N,C-,B-,C-,D+,Westview Elementary,8,East Hamilton,7,East Hamilton,7,67,20,10.8279272136199,1.82472193871502,1.82472193871502,4.7984174519597,Level 4 (16-19),5.59234073013601
-85.1753461,35.0099014,37421,August,353,529900,549900,549900,617,VA,2650,207.51,207.51,No,2022,0.18,4,3,No,Y,N,Y,C-,B-,C-,D+,East Brainerd Elem,4,Ooltewah Middle,6,Ooltewah,4,67,23,8.61539181203051,1.31492022248396,1.06250790709567,2.48469096055727,Level 5 (20 and above),2.73403324584427
-85.2821926,35.1539814,37415,May,20,365000,365000,365000,1932.35,Conv,2344,155.72,155.72,No,1973,0.85,3,3,No,N,Y,N,C-,B-,C-,D+,Alpine Crest Elem,6,Red Bank Middle,3,Red Bank High School,4,63,0,3.97597302037537,2.51584212444216,2.5117664737461,2.5117664737461,Level 5 (20 and above),14.3536745406824
-85.120863,35.043726,37421,Jun,15,449900,449900,449900,251.7,Conv,2000,224.95,224.95,No,2022,0,3,3,No,Y,N,Y,C-,B-,C-,D+,Wolftever Elementary,6,East Hamilton,7,East Hamilton,7,67,17,8.09542126298314,2.13673700868754,2.95224277318562,2.13673700868754,Level 5 (20 and above),7.45645430684801
-85.3146078,35.0837094,37415,March,11,283000,275000,275000,1569.42,FHA,1800,152.78,152.78,No,1999,0.69,4,2,No,N,Y,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,32,0.856183626409654,1.46911361481364,0.633222470709241,0.633222470709241,Level 4 (16-19),12.6759723216416
-85.3041567,35.1001788,37415,March,36,459000,439000,439000,2838.43,Conv,2306,190.37,190.37,No,2015,0.37,3,3,No,N,N,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,31,2.11085337683655,1.33134166461112,1.65960584047653,1.65960584047653,Level 5 (20 and above),13.5458919907739
